listing_link,anomaly_score
https://abilene.craigslist.org/ctd/d/georgetown-owner2014-ford/7685862400.html,0.13864289252206835
https://facebook.com/marketplace/item/868359501217636/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109494678223415736%22%2C%22mf_story_key%22%3A%226929101723816237%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6929101723816237%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A9%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00046236880437612%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226929101723816237%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.1446137154822576
https://abilene.craigslist.org/ctd/d/georgetown-owner-2017-ram-x4-cummins/7685537878.html,0.14113540010860937
https://facebook.com/marketplace/item/221019310732340/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109494678223415736%22%2C%22mf_story_key%22%3A%2223875021422143609%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A23875021422143609%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A10%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00046236830437612%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%2223875021422143609%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.1218959689428955
https://abilene.craigslist.org/ctd/d/georgetown-owner-2018-ram-x4-cummins/7685499747.html,0.13630659675498263
https://facebook.com/marketplace/item/540153031619394/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109494678223415736%22%2C%22mf_story_key%22%3A%226618945708219714%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6618945708219714%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A11%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00046236780437612%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226618945708219714%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.042989215628509436
https://abilene.craigslist.org/cto/d/abilene-2012-bmw-x5/7685467898.html,0.06327754725917423
https://facebook.com/marketplace/item/239556705480533/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109494678223415736%22%2C%22mf_story_key%22%3A%226710920452319538%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6710920452319538%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A12%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00046236730437612%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226710920452319538%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.13865588271484158
https://abilene.craigslist.org/ctd/d/georgetown-2015-ford-150-lariat-4x4-50l/7685209595.html,0.1191502343549033
https://facebook.com/marketplace/item/1053460538997748/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109494678223415736%22%2C%22mf_story_key%22%3A%226732074930184516%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6732074930184516%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A13%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00046236680437612%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226732074930184516%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.14349622056540895
https://abilene.craigslist.org/ctd/d/georgetown-owner-2020-ford-350-xl-4x4/7684773464.html,0.10649685605121312
https://facebook.com/marketplace/item/1306213180032868/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109494678223415736%22%2C%22mf_story_key%22%3A%226821594234590470%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6821594234590470%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A14%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00046236630437612%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226821594234590470%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.12789629559974452
https://abilene.craigslist.org/ctd/d/arlington-2019-ford-450-super-duty/7683971602.html,-0.0178812849770843
https://facebook.com/marketplace/item/301142882760621/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109494678223415736%22%2C%22mf_story_key%22%3A%226498268933629259%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6498268933629259%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A15%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00046236580437612%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226498268933629259%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.1799660885783036
https://facebook.com/marketplace/item/318206224149981/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109494678223415736%22%2C%22mf_story_key%22%3A%226261372457297677%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6261372457297677%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A16%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00043395918810495%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226261372457297677%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.18476581416772508
https://abilene.craigslist.org/ctd/d/arlington-2015-peterbilt-579-sleeper/7683971042.html,-0.03071784696102875
https://facebook.com/marketplace/item/1034813734302714/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109494678223415736%22%2C%22mf_story_key%22%3A%226563688420395906%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6563688420395906%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A17%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00043177680109639%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226563688420395906%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.17950933276122344
https://abilene.craigslist.org/ctd/d/georgetown-2016-ram-2500-power-wagon/7683683024.html,0.14183774540922023
https://facebook.com/marketplace/item/823811852743366/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109494678223415736%22%2C%22mf_story_key%22%3A%226654026514635937%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6654026514635937%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A18%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00033066990615326%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226654026514635937%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.17403495961802645
https://abilene.craigslist.org/ctd/d/georgetown-2014-ford-f250-lariat-4x4/7683680061.html,0.13989820895145788
https://abilene.craigslist.org/ctd/d/georgetown-owner2017-ram/7683676152.html,0.12870939627196742
https://facebook.com/marketplace/item/2579682515526200/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109494678223415736%22%2C%22mf_story_key%22%3A%227004412286271361%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A7004412286271361%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A19%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00033066890615326%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%227004412286271361%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.1573383751826588
https://abilene.craigslist.org/ctd/d/georgetown-2014-ford-350-king-ranch-4x4/7683673272.html,0.1291563059292763
https://facebook.com/marketplace/item/1075353137158831/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109494678223415736%22%2C%22mf_story_key%22%3A%227051939701506578%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A7051939701506578%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A20%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00033066790615326%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%227051939701506578%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.17926225200608426
https://abilene.craigslist.org/cto/d/breckenridge-2016-ford-f150-supercrew/7683381642.html,-0.0027951370855203717
https://facebook.com/marketplace/item/3161859473946313/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109494678223415736%22%2C%22mf_story_key%22%3A%226459490734137917%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6459490734137917%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A21%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00033066690615326%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226459490734137917%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.18713626161795982
https://abilene.craigslist.org/ctd/d/abilene-hyundai-line-night-edition/7683348275.html,0.03979466120983155
https://facebook.com/marketplace/item/252361069566390/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109494678223415736%22%2C%22mf_story_key%22%3A%223806752922682612%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A3806752922682612%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A22%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00033066590615326%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%223806752922682612%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.1874700834395005
https://abilene.craigslist.org/ctd/d/georgetown-owner-2013-ram-2500-laramie/7683287082.html,0.14122606551809191
https://facebook.com/marketplace/item/1042993293523294/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109494678223415736%22%2C%22mf_story_key%22%3A%225812058338896498%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5812058338896498%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A23%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00033066490615326%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225812058338896498%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.030858986598606586
https://abilene.craigslist.org/ctd/d/georgetown-owner-2019-chevy-3500hd-ltz/7683283867.html,0.13079924417412814
https://facebook.com/marketplace/item/2429712523878734/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109493922296532348%22%2C%22mf_story_key%22%3A%2224047840464814309%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A24047840464814309%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A24%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00033066390615326%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%2224047840464814309%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.17200986926549283
https://abilene.craigslist.org/cto/d/abilene-gmc-canyon-2023-elevated/7683089368.html,0.03465979717464063
https://facebook.com/marketplace/item/1234252173933640/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109493922296532348%22%2C%22mf_story_key%22%3A%226905641942800731%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6905641942800731%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A25%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00033066290615326%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226905641942800731%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.18713626161795982
https://abilene.craigslist.org/ctd/d/georgetown-2016-ford-250-platinum-4x4/7682972067.html,0.13768723857478643
https://facebook.com/marketplace/item/860848625596083/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109493922296532348%22%2C%22mf_story_key%22%3A%226999876953410101%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6999876953410101%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A26%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00033066190615326%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226999876953410101%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.05611327436419844
https://abilene.craigslist.org/ctd/d/georgetown-2015-ford-150-lariat-4x4-50l/7682948878.html,0.13904857016926075
https://facebook.com/marketplace/item/842096457545266/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109493922296532348%22%2C%22mf_story_key%22%3A%226880010752041935%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6880010752041935%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A27%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00033066090615326%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226880010752041935%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.1792899399858539
https://facebook.com/marketplace/item/2363132300691295/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109493922296532348%22%2C%22mf_story_key%22%3A%227016050085100862%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A7016050085100862%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A28%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00033065990615326%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%227016050085100862%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.04385667950054006
https://abilene.craigslist.org/ctd/d/georgetown-2017-ford-250-king-ranch-fx4/7682935998.html,0.12556633034364273
https://facebook.com/marketplace/item/750644675842716/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109493922296532348%22%2C%22mf_story_key%22%3A%223906278366104550%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A3906278366104550%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A29%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00032774361345577%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%223906278366104550%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.1848175282650657
https://abilene.craigslist.org/ctd/d/georgetown-owner2021-ram/7682930542.html,0.12066310860143203
https://facebook.com/marketplace/item/1297791320863926/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109493922296532348%22%2C%22mf_story_key%22%3A%226929363817076026%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6929363817076026%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A30%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00031373646157882%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226929363817076026%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.18713626161795982
https://abilene.craigslist.org/ctd/d/georgetown-owner-2020-ram-3500-lonestar/7682926985.html,0.10459576629012846
https://facebook.com/marketplace/item/205297167905726/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109493922296532348%22%2C%22mf_story_key%22%3A%223392401174222292%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A3392401174222292%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A31%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00031265404511413%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%223392401174222292%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.18714564823462826
https://abilene.craigslist.org/ctd/d/georgetown-owner-2020-ram-x4-64l-hemi/7682659499.html,0.09063296208902921
https://facebook.com/marketplace/item/810509189575918/?ref=category_feed&referral_code=undefined&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-3109493922296532348%22%2C%22mf_story_key%22%3A%224832055673500740%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A4832055673500740%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A32%2C%5C%22ranking_signature%5C%22%3A2279850260726075461%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00029458858326791%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%224832055673500740%5C%22%3A111%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,0.18753136090512046
https://abilene.craigslist.org/ctd/d/georgetown-owner-2012-ram-2500-laramie/7682643295.html,0.12913977538617455
